idx,dataset_name,source_id,offset,label,logits,_det_time_utc,original_offset_sec,new_offset_sec
368569,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13096.0,seal_bomb,1.2115893,2020-09-14 04:34:31+00:00,13096.0,179.8
368621,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13272.0,seal_bomb,1.4198266,2020-09-14 04:37:27+00:00,13272.0,180.9
368792,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13856.0,boccacio,0.016179953,2020-09-14 04:47:11+00:00,13856.0,182.0
368803,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13888.0,humpback,0.052766345,2020-09-14 04:47:43+00:00,13888.0,183.1
368805,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13896.0,boccacio,0.7732755,2020-09-14 04:47:51+00:00,13896.0,184.2
368805,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13896.0,humpback,0.5006774,2020-09-14 04:47:51+00:00,13896.0,185.3
368808,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13912.0,boccacio,0.6920255,2020-09-14 04:48:07+00:00,13912.0,186.4
368808,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13912.0,humpback,0.5109917,2020-09-14 04:48:07+00:00,13912.0,187.5
368812,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13920.0,boccacio,0.13531505,2020-09-14 04:48:15+00:00,13920.0,188.6
368812,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,13920.0,humpback,0.17767248,2020-09-14 04:48:15+00:00,13920.0,189.7
368854,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,14064.0,boccacio,0.20717858,2020-09-14 04:50:39+00:00,14064.0,190.8
368872,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,14128.0,humpback,0.7137745,2020-09-14 04:51:43+00:00,14128.0,191.9
368874,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,14136.0,boccacio,0.5685486,2020-09-14 04:51:51+00:00,14136.0,193.0
368874,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,14136.0,humpback,0.42160344,2020-09-14 04:51:51+00:00,14136.0,194.1
2,enhanced,finwhale.wav,6.0,finwhale,,2020-09-14 04:56:00.666667+00:00,6.0,195.2
369137,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,15032.0,seal_bomb,1.81217,2020-09-14 05:06:47+00:00,15032.0,196.3
369139,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,15040.0,seal_bomb,2.197229,2020-09-14 05:06:55+00:00,15040.0,197.4
369143,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,15048.0,seal_bomb,1.6593372,2020-09-14 05:07:03+00:00,15048.0,198.5
369145,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,15056.0,seal_bomb,1.9582115,2020-09-14 05:07:11+00:00,15056.0,199.6
369149,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,15072.0,seal_bomb,1.8824129,2020-09-14 05:07:27+00:00,15072.0,200.7
369239,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,15376.0,boccacio,0.32953927,2020-09-14 05:12:31+00:00,15376.0,201.8
369239,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,15376.0,humpback,0.16636002,2020-09-14 05:12:31+00:00,15376.0,202.9
369421,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,16000.0,boccacio,0.39310402,2020-09-14 05:22:55+00:00,16000.0,204.0
369987,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,17936.0,humpback,0.03298635,2020-09-14 05:55:11+00:00,17936.0,205.1
370055,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,18160.0,humpback,0.18992603,2020-09-14 05:58:55+00:00,18160.0,206.2
370159,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,18512.0,ship,1.3422754,2020-09-14 06:04:47+00:00,18512.0,207.3
370234,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,18768.0,boccacio,0.52212495,2020-09-14 06:09:03+00:00,18768.0,208.4
370236,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,18784.0,boccacio,0.18164127,2020-09-14 06:09:19+00:00,18784.0,209.5
370576,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,19936.0,seal_bomb,1.9056673,2020-09-14 06:28:31+00:00,19936.0,210.6
370580,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,19952.0,seal_bomb,2.181108,2020-09-14 06:28:47+00:00,19952.0,211.7
370614,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20064.0,seal_bomb,2.2998645,2020-09-14 06:30:39+00:00,20064.0,212.8
370632,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20128.0,seal_bomb,1.8320316,2020-09-14 06:31:43+00:00,20128.0,213.9
370675,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20272.0,boccacio,0.27031526,2020-09-14 06:34:07+00:00,20272.0,215.0
370674,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20272.0,humpback,0.13444868,2020-09-14 06:34:07+00:00,20272.0,216.1
370675,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20272.0,humpback,0.32504892,2020-09-14 06:34:07+00:00,20272.0,217.2
370677,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20288.0,humpback,0.78670716,2020-09-14 06:34:23+00:00,20288.0,218.3
370878,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20960.0,boccacio,0.34953883,2020-09-14 06:45:35+00:00,20960.0,219.4
370876,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20960.0,boccacio,0.32151428,2020-09-14 06:45:35+00:00,20960.0,220.5
370878,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914005615.flac,20960.0,humpback,0.3625563,2020-09-14 06:45:35+00:00,20960.0,221.6
371066,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,6.6679688,boccacio,0.18374197,2020-09-14 06:56:19.667969+00:00,6.6679688,222.7
371066,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,6.6679688,humpback,0.36719802,2020-09-14 06:56:19.667969+00:00,6.6679688,223.8
371075,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,36.65625,boccacio,0.73605543,2020-09-14 06:56:49.656250+00:00,36.65625,224.9
371075,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,36.65625,humpback,0.33205682,2020-09-14 06:56:49.656250+00:00,36.65625,226.0
371077,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,43.34375,boccacio,0.49276343,2020-09-14 06:56:56.343750+00:00,43.34375,227.1
371077,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,43.34375,humpback,0.34182268,2020-09-14 06:56:56.343750+00:00,43.34375,228.2
371475,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1400.0,humpback,0.32600468,2020-09-14 07:19:33+00:00,1400.0,229.3
371475,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1400.0,boccacio,0.076697364,2020-09-14 07:19:33+00:00,1400.0,230.4
371477,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1407.0,humpback,0.4614632,2020-09-14 07:19:40+00:00,1407.0,231.5
371477,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1407.0,boccacio,0.3229799,2020-09-14 07:19:40+00:00,1407.0,232.6
371513,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1530.0,humpback,0.8162489,2020-09-14 07:21:43+00:00,1530.0,233.7
371514,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1533.0,humpback,0.050065078,2020-09-14 07:21:46+00:00,1533.0,234.8
371515,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1537.0,humpback,0.73562056,2020-09-14 07:21:50+00:00,1537.0,235.9
371517,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1543.0,humpback,0.52653944,2020-09-14 07:21:56+00:00,1543.0,237.0
371606,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1847.0,humpback,0.008587375,2020-09-14 07:27:00+00:00,1847.0,238.1
371614,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,1875.0,seal_bomb,2.3564067,2020-09-14 07:27:28+00:00,1875.0,239.2
371839,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,2642.0,boccacio,0.12356149,2020-09-14 07:40:15+00:00,2642.0,240.3
372191,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,3842.0,humpback,0.08815802,2020-09-14 08:00:15+00:00,3842.0,241.4
372191,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,3842.0,boccacio,0.31497535,2020-09-14 08:00:15+00:00,3842.0,242.5
372193,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,3848.0,boccacio,0.3177093,2020-09-14 08:00:21+00:00,3848.0,243.6
372193,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,3848.0,humpback,0.24998736,2020-09-14 08:00:21+00:00,3848.0,244.7
372216,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,3926.0,humpback,0.035138674,2020-09-14 08:01:39+00:00,3926.0,245.8
372219,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,3936.0,humpback,0.18834049,2020-09-14 08:01:49+00:00,3936.0,246.9
372439,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,4688.0,humpback,0.5046434,2020-09-14 08:14:21+00:00,4688.0,248.0
372441,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,4692.0,humpback,0.32425544,2020-09-14 08:14:25+00:00,4692.0,249.1
372644,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5384.0,humpback,0.08639058,2020-09-14 08:25:57+00:00,5384.0,250.2
372646,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5392.0,boccacio,0.24011515,2020-09-14 08:26:05+00:00,5392.0,251.3
372646,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5392.0,humpback,0.66364783,2020-09-14 08:26:05+00:00,5392.0,252.4
372658,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5432.0,humpback,0.036597326,2020-09-14 08:26:45+00:00,5432.0,253.5
372664,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5452.0,humpback,0.36835814,2020-09-14 08:27:05+00:00,5452.0,254.6
372664,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5452.0,boccacio,0.059964377,2020-09-14 08:27:05+00:00,5452.0,255.7
372701,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5580.0,seal_bomb,1.9170237,2020-09-14 08:29:13+00:00,5580.0,256.8
372729,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5676.0,humpback,0.44269478,2020-09-14 08:30:49+00:00,5676.0,257.9
372730,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5680.0,humpback,0.74481,2020-09-14 08:30:53+00:00,5680.0,259.0
372731,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5680.0,humpback,0.12842044,2020-09-14 08:30:53+00:00,5680.0,260.1
372732,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5684.0,boccacio,0.06148496,2020-09-14 08:30:57+00:00,5684.0,261.2
372732,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,5684.0,humpback,0.25919265,2020-09-14 08:30:57+00:00,5684.0,262.3
2,enhanced,finwhale.wav,6.0,finwhale,,2020-09-14 08:55:46.333333+00:00,6.0,263.4
373286,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7576.0,humpback,0.10510757,2020-09-14 09:02:29+00:00,7576.0,264.5
373289,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7584.0,humpback,0.00014395267,2020-09-14 09:02:37+00:00,7584.0,265.6
373323,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7700.0,humpback,0.28564036,2020-09-14 09:04:33+00:00,7700.0,266.7
373324,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7704.0,humpback,0.43772632,2020-09-14 09:04:37+00:00,7704.0,267.8
373326,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7712.0,humpback,0.025344633,2020-09-14 09:04:45+00:00,7712.0,268.9
373328,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7716.0,humpback,0.41903332,2020-09-14 09:04:49+00:00,7716.0,270.0
373329,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7720.0,humpback,0.06904461,2020-09-14 09:04:53+00:00,7720.0,271.1
373334,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7740.0,humpback,0.14214084,2020-09-14 09:05:13+00:00,7740.0,272.2
373335,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7740.0,humpback,0.18775174,2020-09-14 09:05:13+00:00,7740.0,273.3
373336,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7744.0,humpback,0.4758157,2020-09-14 09:05:17+00:00,7744.0,274.4
373339,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7756.0,humpback,0.04340762,2020-09-14 09:05:29+00:00,7756.0,275.5
373353,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7804.0,humpback,0.04083822,2020-09-14 09:06:17+00:00,7804.0,276.6
373366,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7848.0,humpback,1.006479,2020-09-14 09:07:01+00:00,7848.0,277.7
373385,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7912.0,humpback,0.3434358,2020-09-14 09:08:05+00:00,7912.0,278.8
373387,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,7920.0,humpback,0.5198521,2020-09-14 09:08:13+00:00,7920.0,279.9
373412,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,8004.0,humpback,0.55233264,2020-09-14 09:09:37+00:00,8004.0,281.0
373910,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9704.0,humpback,0.058233373,2020-09-14 09:37:57+00:00,9704.0,282.1
373912,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9712.0,boccacio,0.1257966,2020-09-14 09:38:05+00:00,9712.0,283.2
373912,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9712.0,humpback,0.4313239,2020-09-14 09:38:05+00:00,9712.0,284.3
373947,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9832.0,boccacio,0.33269456,2020-09-14 09:40:05+00:00,9832.0,285.4
373947,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9832.0,humpback,0.55840534,2020-09-14 09:40:05+00:00,9832.0,286.5
373949,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9832.0,boccacio,0.24632953,2020-09-14 09:40:05+00:00,9832.0,287.6
373949,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9832.0,humpback,0.26026145,2020-09-14 09:40:05+00:00,9832.0,288.7
373952,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,9848.0,humpback,0.07388138,2020-09-14 09:40:21+00:00,9848.0,289.8
374072,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10256.0,humpback,0.6452954,2020-09-14 09:47:09+00:00,10256.0,290.9
374113,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10392.0,seal_bomb,1.5634676,2020-09-14 09:49:25+00:00,10392.0,292.0
374116,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10400.0,seal_bomb,2.0670688,2020-09-14 09:49:33+00:00,10400.0,293.1
374119,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10416.0,seal_bomb,1.7438579,2020-09-14 09:49:49+00:00,10416.0,294.2
374125,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10432.0,seal_bomb,2.0622935,2020-09-14 09:50:05+00:00,10432.0,295.3
374129,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10448.0,seal_bomb,1.8193735,2020-09-14 09:50:21+00:00,10448.0,296.4
374256,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10880.0,humpback,0.45412558,2020-09-14 09:57:33+00:00,10880.0,297.5
374283,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,10976.0,humpback,0.14120308,2020-09-14 09:59:09+00:00,10976.0,298.6
374342,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11176.0,humpback,0.083056815,2020-09-14 10:02:29+00:00,11176.0,299.7
374426,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11456.0,humpback,0.93333673,2020-09-14 10:07:09+00:00,11456.0,300.8
374482,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11648.0,humpback,0.504519,2020-09-14 10:10:21+00:00,11648.0,301.9
374483,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11656.0,humpback,0.12234523,2020-09-14 10:10:29+00:00,11656.0,303.0
374484,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11656.0,humpback,0.54783124,2020-09-14 10:10:29+00:00,11656.0,304.1
374514,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11760.0,seal_bomb,2.6224108,2020-09-14 10:12:13+00:00,11760.0,305.2
374516,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11768.0,seal_bomb,2.2407367,2020-09-14 10:12:21+00:00,11768.0,306.3
374521,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11784.0,seal_bomb,1.9196002,2020-09-14 10:12:37+00:00,11784.0,307.4
374522,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,11792.0,seal_bomb,2.6265519,2020-09-14 10:12:45+00:00,11792.0,308.5
374671,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,12296.0,seal_bomb,1.8094186,2020-09-14 10:21:09+00:00,12296.0,309.6
374879,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13008.0,seal_bomb,3.1960223,2020-09-14 10:33:01+00:00,13008.0,310.7
374982,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13360.0,humpback,0.10717685,2020-09-14 10:38:53+00:00,13360.0,311.8
374987,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13376.0,humpback,0.08316586,2020-09-14 10:39:09+00:00,13376.0,312.9
374994,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13400.0,seal_bomb,1.5158187,2020-09-14 10:39:33+00:00,13400.0,314.0
375001,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13424.0,humpback,0.37478784,2020-09-14 10:39:57+00:00,13424.0,315.1
375003,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13432.0,boccacio,0.19094475,2020-09-14 10:40:05+00:00,13432.0,316.2
375003,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13432.0,humpback,0.14296734,2020-09-14 10:40:05+00:00,13432.0,317.3
375007,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13440.0,boccacio,0.8352053,2020-09-14 10:40:13+00:00,13440.0,318.4
375007,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13440.0,humpback,0.34090537,2020-09-14 10:40:13+00:00,13440.0,319.5
375036,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13536.0,humpback,0.6401735,2020-09-14 10:41:49+00:00,13536.0,320.6
375035,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13536.0,humpback,0.106314845,2020-09-14 10:41:49+00:00,13536.0,321.7
375090,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13728.0,humpback,0.21151549,2020-09-14 10:45:01+00:00,13728.0,322.8
375111,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,13792.0,humpback,0.22255987,2020-09-14 10:46:05+00:00,13792.0,323.9
375191,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14072.0,seal_bomb,1.5933318,2020-09-14 10:50:45+00:00,14072.0,325.0
375199,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14096.0,boccacio,0.12828605,2020-09-14 10:51:09+00:00,14096.0,326.1
375201,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14104.0,boccacio,0.2616454,2020-09-14 10:51:17+00:00,14104.0,327.2
375201,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14104.0,humpback,0.27289337,2020-09-14 10:51:17+00:00,14104.0,328.3
375207,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14120.0,humpback,0.41658312,2020-09-14 10:51:33+00:00,14120.0,329.4
375231,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14208.0,seal_bomb,1.759529,2020-09-14 10:53:01+00:00,14208.0,330.5
375235,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14216.0,boccacio,0.12658767,2020-09-14 10:53:09+00:00,14216.0,331.6
375254,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14280.0,seal_bomb,1.8896345,2020-09-14 10:54:13+00:00,14280.0,332.7
375317,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14496.0,boccacio,0.031394232,2020-09-14 10:57:49+00:00,14496.0,333.8
375319,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14504.0,humpback,0.2351808,2020-09-14 10:57:57+00:00,14504.0,334.9
375319,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14504.0,boccacio,0.14377746,2020-09-14 10:57:57+00:00,14504.0,336.0
375322,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14512.0,boccacio,0.1330062,2020-09-14 10:58:05+00:00,14512.0,337.1
375322,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14512.0,humpback,0.018942773,2020-09-14 10:58:05+00:00,14512.0,338.2
375324,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14520.0,boccacio,0.1742882,2020-09-14 10:58:13+00:00,14520.0,339.3
375364,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14656.0,humpback,0.6115805,2020-09-14 11:00:29+00:00,14656.0,340.4
375368,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14672.0,boccacio,0.39482585,2020-09-14 11:00:45+00:00,14672.0,341.5
375368,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14672.0,humpback,0.05581931,2020-09-14 11:00:45+00:00,14672.0,342.6
375370,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14680.0,boccacio,0.18692456,2020-09-14 11:00:53+00:00,14680.0,343.7
375406,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,14800.0,humpback,0.058614798,2020-09-14 11:02:53+00:00,14800.0,344.8
375541,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,15264.0,seal_bomb,2.3847675,2020-09-14 11:10:37+00:00,15264.0,345.9
375750,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,15976.0,humpback,0.30815202,2020-09-14 11:22:29+00:00,15976.0,347.0
375753,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,15984.0,humpback,0.11855126,2020-09-14 11:22:37+00:00,15984.0,348.1
375777,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16064.0,humpback,1.0141524,2020-09-14 11:23:57+00:00,16064.0,349.2
375775,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16064.0,humpback,0.20658344,2020-09-14 11:23:57+00:00,16064.0,350.3
375779,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16072.0,humpback,1.2629802,2020-09-14 11:24:05+00:00,16072.0,351.4
375780,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16080.0,humpback,0.1123467,2020-09-14 11:24:13+00:00,16080.0,352.5
375781,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16080.0,humpback,0.47621423,2020-09-14 11:24:13+00:00,16080.0,353.6
375782,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16080.0,humpback,0.72102773,2020-09-14 11:24:13+00:00,16080.0,354.7
375801,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16152.0,humpback,0.045846857,2020-09-14 11:25:25+00:00,16152.0,355.8
375834,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16256.0,humpback,0.40412712,2020-09-14 11:27:09+00:00,16256.0,356.9
375836,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16264.0,boccacio,0.1651211,2020-09-14 11:27:17+00:00,16264.0,358.0
375836,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16264.0,humpback,0.33589187,2020-09-14 11:27:17+00:00,16264.0,359.1
375849,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16312.0,humpback,0.12022043,2020-09-14 11:28:05+00:00,16312.0,360.2
375854,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16328.0,humpback,0.26548132,2020-09-14 11:28:21+00:00,16328.0,361.3
375861,SanctSound_MB01_06_20091,SanctSound_MB01_06_671617061_200914065613.flac,16352.0,humpback,0.0854797,2020-09-14 11:28:45+00:00,16352.0,362.4
